"","species","location","site","nest","year","site_box_year","n_sampleID","n_percent_aquatic_pa","n_percent_aquatic_ra","n_num_fam","n_parental_investment_proj","n_band","n_age","n_sex","n_capture_date","n_cap_doy","n_cap_num","n_age.1","n_age_nestad","n_mass","n_bhead","n_fwing","n_sseries_type","n_cort1_raw","n_cort1_correct","n_glucose1","n_buty","n_cort2_raw","n_cort2_correct","n_glucose2","n_inject1_type","n_inject1_dose","n_inject2_type","n_inject2_dose","n_cort3_raw","n_cort3_correct","n_glucose3","n_fate","n_micro_nb","n_blood_nb","n_bolus_nb","n_lifetag_nb","n_Notes","n_Nest_Experiment","n_Nest_Treatment","n_Day6_Brood_Mass","n_Brood_Size_Day6","n_avg_day6_mass","n_exp_treat","n_TotalReads","ad_Individual_Band","ad_Adult_or_Nestling","ad_Sex","ad_Experiment","ad_Individual_Treatment","ad_RFID_On","ad_Individual_RFID","ad_Manipulated_after_1st_capture","ad_Capture_Date","ad_Capture_Number","ad_Method","ad_Leg_Banded","ad_Status","ad_Age","ad_Measured_by","ad_Mass","ad_Bill.Head","ad_Flat_Wing","ad_Tail","ad_Fat","ad_Culmen","ad_Ectoparasites_Presence","ad_Genetic_Mom","ad_Genetic_Dad","ad_Current_Brood_Size","ad_Natal_Nest","ad_Trap_set","ad_Disturbance_Time","ad_Bleed1_Latency","ad_Stress_Series_Type","ad_Bleed1_Amount","ad_Bleed1_Plasma_nb","ad_Base_Plasma_Sample_Box","ad_Baseline_Sample_Location","ad_Bleed1_CORT_Raw","ad_Bleed1_CORT_corrected_value","ad_Bleed1_OXY","ad_Bleed1_dROMs","ad_Bleed1_Glucose","ad_BUTY","ad_Bleed2_Time","ad_Bleed2_Amount","ad_Bleed2_Plasma_nb","ad_Stress_Plasma_Sample_Box","ad_Stress_Sample_Location","ad_Bleed2_CORT_Raw","ad_Bleed2_CORT_corrected_value","ad_Bleed2_OXY","ad_Bleed2_dROMs","ad_Bleed2_Glucose","ad_Inject_1_Type","ad_Inject_1_Dose","ad_Inject_1_Time","ad_Inject_2_Type","ad_Inject_2_Dose","ad_Inject_2_Time","ad_Bleed3_Time","ad_Bleed3_Amount","ad_Bleed3_Plasma_nb","ad_Dex_Plasma_Sample_Box","ad_Dex_Sample_Location","ad_Bleed3_CORT_Raw","ad_Bleed3_CORT_corrected_value","ad_Bleed3_Glucose","ad_Release_Time","ad_Nestling_Fate","ad_Feathers_Sample_nb","ad_Telomeres","ad_Telomere_Sample_nb","ad_Telomeres_Box","ad_Telomeres_Sample_Location","ad_Microbiome","ad_Microbiome_Sample_nb","ad_Microbiome_Box","ad_Microbiome_Sample_Location","ad_Blood_DNA_Collected","ad_Blood_DNA_Sample_nb","ad_Fecal_Sample_nb","ad_Bolus_nb","ad_Blood_Smear_Collected","ad_Lifetag_nb","ad_Bacteria_Killing_Assay","ad_CORT_AssayCode","ad_Extraction_Efficiency","ad_RIA_or_EIA","ad_OXY_AssayCode","ad_dROMS_AssayCode","ad_Notes"
"249","TRES","Ithaca","Unit_4","80","2019","Unit_4_80_2019","P19N357",0.5,0.859128937007874,12,"no","278172448","Nestling","Unknown","6/18/19","169","","12","12",23.5,25.9,58,"B_S_D",3.27,4.06,NA,NA,18.13,22.51,NA,"Dex",11,"",NA,10.76,13.36,NA,"Fledged","","190588","","","","Light","Light",72.86,6,12.1433333333333,"Light_Light",8128,272107599,"Adult","F","Light","Light","Old","","Yes","12-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",19.5,NA,121,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0625","","",3.62,3.83,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190283","P19N214","","","",NA,"19CORT016","94.6%","EIA","","",""
"250","TRES","Ithaca","Unit_4","80","2019","Unit_4_80_2019","P19N354",0.533333333333333,0.292526208995604,15,"no","278172444","Nestling","Unknown","6/18/19","169","","12","12",23,26.5,55,"B_S_D",2.23,2.77,NA,NA,25.59,31.76,NA,"Dex",10.5,"",NA,9.94,12.34,NA,"Fledged","","190584","","","","Light","Light",72.86,6,12.1433333333333,"Light_Light",5914,272107599,"Adult","F","Light","Light","Old","","Yes","12-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",19.5,NA,121,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0625","","",3.62,3.83,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190283","P19N214","","","",NA,"19CORT016","94.6%","EIA","","",""
"251","TRES","Ithaca","Unit_4","80","2019","Unit_4_80_2019","L19N011e",0.5,0.349144634525661,14,"yes","","Nestling","","","163","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",72.86,6,12.1433333333333,"Light_Light",2572,272107599,"Adult","F","Light","Light","Old","","Yes","12-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",19.5,NA,121,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0625","","",3.62,3.83,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190283","P19N214","","","",NA,"19CORT016","94.6%","EIA","","",""
"252","TRES","Ithaca","Unit_4","84","2019","Unit_4_84_2019","L19N019d",0.352941176470588,0.449795820321883,17,"yes","","Nestling","","","171","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",84.4,5,16.88,"Light_Light_Control",8326,278172411,"Adult","F","Light","Light_Control","Old","","Yes","21-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",20.25,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",8,"19N1308","","",6.44,6.81,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190706","","","","",NA,"19CORT016","94.6%","EIA","","","Added glue to PIT tag on 3rd capture."
"253","TRES","Ithaca","Unit_4","84","2019","Unit_4_84_2019","L19N019c",0.714285714285714,0.772727272727273,7,"yes","","Nestling","","","171","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",84.4,5,16.88,"Light_Light_Control",22,278172411,"Adult","F","Light","Light_Control","Old","","Yes","21-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",20.25,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",8,"19N1308","","",6.44,6.81,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190706","","","","",NA,"19CORT016","94.6%","EIA","","","Added glue to PIT tag on 3rd capture."
"254","TRES","Ithaca","Unit_4","84","2019","Unit_4_84_2019","L19N019b",0.363636363636364,0.768451767936835,11,"yes","","Nestling","","","171","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",84.4,5,16.88,"Light_Light_Control",5826,278172411,"Adult","F","Light","Light_Control","Old","","Yes","21-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",20.25,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",8,"19N1308","","",6.44,6.81,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190706","","","","",NA,"19CORT016","94.6%","EIA","","","Added glue to PIT tag on 3rd capture."
"255","TRES","Ithaca","Unit_4","84","2019","Unit_4_84_2019","L19N019a",0.454545454545455,0.850091407678245,11,"yes","","Nestling","","","171","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",84.4,5,16.88,"Light_Light_Control",547,278172411,"Adult","F","Light","Light_Control","Old","","Yes","21-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",20.25,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",8,"19N1308","","",6.44,6.81,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190706","","","","",NA,"19CORT016","94.6%","EIA","","","Added glue to PIT tag on 3rd capture."
"256","TRES","Ithaca","Unit_4","84","2019","Unit_4_84_2019","P19N478",0.428571428571429,0.00863309352517986,7,"no","278172328","Nestling","Unknown","6/25/19","176","","12","12",20.5,25.8,56,"B_S_D",1.76,2.19,NA,NA,27.27,33.84,NA,"Dex",9.5,"",NA,2.66,3.31,NA,"Fledged","","190840","","","Fecal sample number was originally recorded 100 lower than it should have been. Day 6, mass taken on day 7","Light","Light_Control",84.4,5,16.88,"Light_Light_Control",695,278172411,"Adult","F","Light","Light_Control","Old","","Yes","21-Jun-19",3,"Int_Wig_Wag","R",2,"ASY","JJU",20.25,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",8,"19N1308","","",6.44,6.81,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190706","","","","",NA,"19CORT016","94.6%","EIA","","","Added glue to PIT tag on 3rd capture."
"257","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","L19N012a",0.75,0.909090909090909,4,"yes","","Nestling","","","164","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",71,5,14.2,"Light_Light",33,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"258","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","P19N374",0.333333333333333,0.0131233595800525,15,"no","278172460","Nestling","Unknown","6/19/19","170","","12","12",23.5,25.2,49,"B_S_D",1.96,2.44,NA,NA,34.17,42.4,NA,"Dex",11,"",NA,4.95,6.15,NA,"Fledged","","190637","","","","Light","Light",71,5,14.2,"Light_Light",1143,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"259","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","P19N377",0.352941176470588,0.00835866261398176,17,"no","278172463","Nestling","Unknown","6/19/19","170","","12","12",22.5,25.1,48,"B_S_D",1.23,1.53,NA,NA,24.14,29.97,NA,"Dex",10.5,"",NA,9.95,12.36,NA,"Fledged","","190640","","","","Light","Light",71,5,14.2,"Light_Light",1316,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"260","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","P19N375",0.222222222222222,0.00213254593175853,18,"no","278172461","Nestling","Unknown","6/19/19","170","","12","12",25.5,26.7,52,"B_S_D",0.3,0.47,NA,NA,20.36,25.27,NA,"Dex",12,"",NA,10.16,12.61,NA,"Fledged","","190638","","","","Light","Light",71,5,14.2,"Light_Light",6096,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"261","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","P19N376",0.3125,0.0780131264916468,16,"no","278172462","Nestling","Unknown","6/19/19","170","","12","12",24,25.1,49,"B_S_D",0.14,0.47,NA,NA,21.14,26.24,NA,"Dex",11,"",NA,3.53,4.38,NA,"Fledged","","190639","","","","Light","Light",71,5,14.2,"Light_Light",6704,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"262","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","L19N012c",0.533333333333333,0.222485207100592,15,"yes","","Nestling","","","164","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",71,5,14.2,"Light_Light",1690,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"263","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","P19N378",0.25,0.00314795383001049,8,"no","278172464","Nestling","Unknown","6/19/19","170","","12","12",21.5,26.4,52,"B_S_D",0.71,0.89,NA,NA,32.15,39.91,NA,"Dex",10,"",NA,10.75,13.35,NA,"Fledged","","190641","","","","Light","Light",71,5,14.2,"Light_Light",953,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"264","TRES","Ithaca","Unit_4","87","2019","Unit_4_87_2019","L19N012b",0.411764705882353,0.865431966598865,17,"yes","","Nestling","","","164","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",71,5,14.2,"Light_Light",9341,272107803,"Adult","F","Light","Light","New","04198E765C","","13-Jun-19",3,"Hand","R",2,"ASY","ASI",NA,NA,115,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","",18,"19N0656","","",NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190317","","","No","",NA,"","","","","","6/8: Life tag fell off during midnight capture, reglued on
6/13: No life tag and feathers missing, so couldn't reglue. Put new PIT tag on leg, so new RFID on 6/13"
"265","TRES","Ithaca","Unit_4","93","2019","Unit_4_93_2019","P19N399",0.388888888888889,0.677537177145839,18,"no","278172468","Nestling","Unknown","6/20/19","171","","12","12",24,25.7,51,"B_S_D",1.36,1.69,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"Fledged","","190675","","","","Light","Light",55.3,4,13.825,"Light_Light",3833,235120680,"Adult","F","Light","Light","New","04198E4CEE","Yes","15-Jun-19",3,"Flap_Trap","L",2,"ASY","JJU",19.5,NA,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",10.5,"19N0798","","",1.06,1.12,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190402","P19N267","","","",NA,"19CORT016","94.6%","EIA","","","Female third capture life tag gone, bare patch of skin plus mass made reattachment impossble. Attached pit tag to leg"
"266","TRES","Ithaca","Unit_4","93","2019","Unit_4_93_2019","L19N015c",0.647058823529412,0.963636363636364,17,"yes","","Nestling","","","166","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",55.3,4,13.825,"Light_Light",5940,235120680,"Adult","F","Light","Light","New","04198E4CEE","Yes","15-Jun-19",3,"Flap_Trap","L",2,"ASY","JJU",19.5,NA,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",10.5,"19N0798","","",1.06,1.12,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190402","P19N267","","","",NA,"19CORT016","94.6%","EIA","","","Female third capture life tag gone, bare patch of skin plus mass made reattachment impossble. Attached pit tag to leg"
"267","TRES","Ithaca","Unit_4","93","2019","Unit_4_93_2019","L19N015b",0.714285714285714,0.917973462002413,7,"yes","","Nestling","","","166","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",55.3,4,13.825,"Light_Light",6632,235120680,"Adult","F","Light","Light","New","04198E4CEE","Yes","15-Jun-19",3,"Flap_Trap","L",2,"ASY","JJU",19.5,NA,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",10.5,"19N0798","","",1.06,1.12,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190402","P19N267","","","",NA,"19CORT016","94.6%","EIA","","","Female third capture life tag gone, bare patch of skin plus mass made reattachment impossble. Attached pit tag to leg"
"268","TRES","Ithaca","Unit_4","93","2019","Unit_4_93_2019","P19N398",0.315789473684211,0.361515732725105,19,"no","278172467","Nestling","Unknown","6/20/19","171","","12","12",24,25,50.5,"B_S_D",0.59,0.74,NA,NA,40.17,49.86,NA,"Dex",11,"",NA,9.59,11.9,NA,"Fledged","","190674","","","","Light","Light",55.3,4,13.825,"Light_Light",19291,235120680,"Adult","F","Light","Light","New","04198E4CEE","Yes","15-Jun-19",3,"Flap_Trap","L",2,"ASY","JJU",19.5,NA,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",10.5,"19N0798","","",1.06,1.12,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190402","P19N267","","","",NA,"19CORT016","94.6%","EIA","","","Female third capture life tag gone, bare patch of skin plus mass made reattachment impossble. Attached pit tag to leg"
"269","TRES","Ithaca","Unit_4","93","2019","Unit_4_93_2019","L19N015a",0.727272727272727,0.896876337184424,11,"yes","","Nestling","","","166","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",55.3,4,13.825,"Light_Light",2337,235120680,"Adult","F","Light","Light","New","04198E4CEE","Yes","15-Jun-19",3,"Flap_Trap","L",2,"ASY","JJU",19.5,NA,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",10.5,"19N0798","","",1.06,1.12,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190402","P19N267","","","",NA,"19CORT016","94.6%","EIA","","","Female third capture life tag gone, bare patch of skin plus mass made reattachment impossble. Attached pit tag to leg"
"270","TRES","Ithaca","Unit_4","93","2019","Unit_4_93_2019","P19N397",0.176470588235294,0.698529411764706,17,"no","278172466","Nestling","Unknown","6/20/19","171","","12","12",24,26.2,52,"B_S_D",1.2,1.5,NA,NA,36.52,45.33,NA,"Dex",11,"",NA,7.26,9.01,NA,"Fledged","","190673","","","","Light","Light",55.3,4,13.825,"Light_Light",680,235120680,"Adult","F","Light","Light","New","04198E4CEE","Yes","15-Jun-19",3,"Flap_Trap","L",2,"ASY","JJU",19.5,NA,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","",10.5,"19N0798","","",1.06,1.12,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190402","P19N267","","","",NA,"19CORT016","94.6%","EIA","","","Female third capture life tag gone, bare patch of skin plus mass made reattachment impossble. Attached pit tag to leg"
"271","TRES","Ithaca","Unit_4","94","2019","Unit_4_94_2019","P19N294",0.352941176470588,0.977563471757528,17,"no","278172314","Nestling","Unknown","6/16/19","167","","12","12",21.5,25,50,"B_S_D",10.04,12.46,NA,NA,30.66,38.06,NA,"Dex",10,"",NA,4.39,5.45,NA,"Fledged","","190490","","","","Light","Light_Control",64.85,5,12.97,"Light_Light_Control",10162,263114113,"Adult","F","Light","Light_Control","Old","","Control","10-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",21,NA,118,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",8,"19N0519","","",0.34,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190240","","","","61341E4C",NA,"19CORT016","94.6%","EIA","","",""
"272","TRES","Ithaca","Unit_4","94","2019","Unit_4_94_2019","P19N295",0.5,0.480786416443253,12,"no","278172315","Nestling","Unknown","6/16/19","167","","12","12",22,26.5,55,"B_S_D",6.07,7.54,NA,NA,52.9,65.65,NA,"Dex",10,"",NA,27.84,34.56,NA,"Fledged","","190491","","","","Light","Light_Control",64.85,5,12.97,"Light_Light_Control",1119,263114113,"Adult","F","Light","Light_Control","Old","","Control","10-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",21,NA,118,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",8,"19N0519","","",0.34,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190240","","","","61341E4C",NA,"19CORT016","94.6%","EIA","","",""
"273","TRES","Ithaca","Unit_4","94","2019","Unit_4_94_2019","P19N296",0.375,0.626633986928105,24,"no","278172316","Nestling","Unknown","6/16/19","167","","12","12",18.5,25.2,48,"B_S_D",16.57,20.57,NA,NA,39.09,48.51,NA,"Dex",8.5,"",NA,4.31,5.35,NA,"Fledged","","190492","","","","Light","Light_Control",64.85,5,12.97,"Light_Light_Control",2448,263114113,"Adult","F","Light","Light_Control","Old","","Control","10-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",21,NA,118,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",8,"19N0519","","",0.34,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190240","","","","61341E4C",NA,"19CORT016","94.6%","EIA","","",""
"274","TRES","Ithaca","Unit_4","94","2019","Unit_4_94_2019","P19N293",0.333333333333333,0.903991811668373,12,"no","278172313","Nestling","Unknown","6/16/19","167","","12","12",24.5,25.4,48,"B_S_D",5.16,6.4,NA,NA,28.79,35.74,NA,"Dex",11.5,"",NA,6.37,7.91,NA,"Fledged","","190489","","","","Light","Light_Control",64.85,5,12.97,"Light_Light_Control",4885,263114113,"Adult","F","Light","Light_Control","Old","","Control","10-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",21,NA,118,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",8,"19N0519","","",0.34,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190240","","","","61341E4C",NA,"19CORT016","94.6%","EIA","","",""
